0.6718301773071289,0.5859375,0.5859375,0.5859375
1.3007862567901611,2.44140625,2.44140625,2.44140625
2.012143611907959,5.46875,5.46875,5.46875
2.708509683609009,9.765625,9.765625,9.765625
3.3773319721221924,15.234375,15.234375,15.234375
4.069941520690918,21.97265625,21.97265625,21.97265625
4.733746290206909,24.21875,23.828125,23.14453125
5.331542491912842,23.73046875,23.4375,22.94921875
5.94388222694397,23.828125,23.53515625,22.94921875
6.5378711223602295,23.73046875,23.4375,22.8515625
7.150571584701538,23.73046875,23.4375,22.8515625
7.771687746047974,23.73046875,23.4375,22.8515625
8.37483286857605,23.73046875,23.4375,22.8515625
9.004801750183105,23.6328125,23.33984375,22.8515625
9.607071161270142,23.6328125,23.33984375,22.75390625
10.239326477050781,23.6328125,23.33984375,22.75390625
10.845846891403198,23.6328125,23.33984375,22.75390625
11.45663595199585,23.53515625,23.33984375,22.75390625
12.05167293548584,23.53515625,23.2421875,22.65625
12.669822454452515,23.53515625,23.2421875,22.65625
13.275927543640137,23.53515625,23.2421875,22.65625
13.910263299942017,23.4375,23.2421875,22.65625
14.513997793197632,23.4375,23.14453125,22.65625
15.13780689239502,23.4375,23.14453125,22.55859375
15.789740085601807,23.4375,23.14453125,22.55859375
